"행정구역","2019년_계_총인구수","2019년_계_연령구간인구수","2019년_계_0~9세","2019년_계_10~19세","2019년_계_20~29세","2019년_계_30~39세","2019년_계_40~49세","2019년_계_50~59세","2019년_계_60~69세","2019년_계_70~79세","2019년_계_80~89세","2019년_계_90~99세","2019년_계_100세 이상","2019년_남_총인구수","2019년_남_연령구간인구수","2019년_남_0~9세","2019년_남_10~19세","2019년_남_20~29세","2019년_남_30~39세","2019년_남_40~49세","2019년_남_50~59세","2019년_남_60~69세","2019년_남_70~79세","2019년_남_80~89세","2019년_남_90~99세","2019년_남_100세 이상","2019년_여_총인구수","2019년_여_연령구간인구수","2019년_여_0~9세","2019년_여_10~19세","2019년_여_20~29세","2019년_여_30~39세","2019년_여_40~49세","2019년_여_50~59세","2019년_여_60~69세","2019년_여_70~79세","2019년_여_80~89세","2019년_여_90~99세","2019년_여_100세 이상"
"서울특별시 양천구 신월3동(1147058000)","16,475","16,475","1,016","1,259","2,186","2,181","2,434","3,135","2,460","1,305","434","53","12","8,691","8,691","551","655","1,128","1,213","1,362","1,702","1,312","579","171","14","4","7,784","7,784","465","604","1,058","968","1,072","1,433","1,148","726","263","39","8"
"서울특별시 양천구 신월4동(1147059000)","18,932","18,932","1,710","1,733","2,216","2,694","3,127","3,008","2,605","1,318","459","53","9","9,307","9,307","881","904","1,152","1,314","1,582","1,456","1,233","619","149","15","2","9,625","9,625","829","829","1,064","1,380","1,545","1,552","1,372","699","310","38","7"
"서울특별시 양천구 신월5동(1147060000)","15,408","15,408","1,091","1,398","2,167","2,298","2,397","2,652","1,971","1,043","340","44","7","7,663","7,663","558","725","1,145","1,189","1,183","1,270","975","490","121","6","1","7,745","7,745","533","673","1,022","1,109","1,214","1,382","996","553","219","38","6"
"서울특별시 양천구 신월6동(1147061000)","6,573","6,573","401","713","814","769","1,055","1,145","992","487","163","23","11","3,277","3,277","213","347","446","408","521","565","465","244","59","7","2","3,296","3,296","188","366","368","361","534","580","527","243","104","16","9"
"서울특별시 양천구 신월7동(1147061100)","21,460","21,460","1,265","1,531","2,801","2,904","3,158","3,782","3,353","1,823","748","92","3","10,557","10,557","642","768","1,489","1,543","1,641","1,837","1,590","770","248","26","3","10,903","10,903","623","763","1,312","1,361","1,517","1,945","1,763","1,053","500","66","0"
"서울특별시 양천구 신정1동(1147062000)","21,412","21,412","1,924","3,149","2,578","2,255","4,215","3,572","2,088","1,079","448","99","5","10,479","10,479","1,037","1,597","1,317","1,001","1,981","1,850","1,010","509","154","21","2","10,933","10,933","887","1,552","1,261","1,254","2,234","1,722","1,078","570","294","78","3"
"서울특별시 양천구 신정2동(1147063000)","20,500","20,500","1,376","3,006","2,763","1,966","3,875","3,745","2,143","1,065","480","67","14","10,022","10,022","686","1,571","1,427","912","1,772","1,918","1,091","453","173","17","2","10,478","10,478","690","1,435","1,336","1,054","2,103","1,827","1,052","612","307","50","12"
"서울특별시 양천구 신정3동(1147064000)","47,718","47,718","3,868","5,510","6,078","6,170","8,462","7,929","5,490","2,954","1,073","173","11","23,284","23,284","1,967","2,856","3,125","3,021","4,094","3,865","2,568","1,381","367","38","2","24,434","24,434","1,901","2,654","2,953","3,149","4,368","4,064","2,922","1,573","706","135","9"
"서울특별시 양천구 신정4동(1147065000)","34,763","34,763","1,992","2,514","5,385","5,612","5,459","5,613","4,697","2,588","775","113","15","17,064","17,064","1,039","1,291","2,627","2,907","2,740","2,689","2,183","1,230","323","32","3","17,699","17,699","953","1,223","2,758","2,705","2,719","2,924","2,514","1,358","452","81","12"
"서울특별시 양천구 신정6동(1147067000)","25,279","25,279","2,137","3,792","3,299","2,904","4,799","4,418","2,459","937","442","90","2","12,323","12,323","1,117","1,965","1,708","1,268","2,166","2,206","1,235","489","139","30","0","12,956","12,956","1,020","1,827","1,591","1,636","2,633","2,212","1,224","448","303","60","2"
"서울특별시 양천구 신정7동(1147068000)","30,695","30,695","2,079","3,604","3,941","3,455","5,386","5,460","3,784","1,934","892","143","17","14,890","14,890","1,055","1,878","2,080","1,638","2,566","2,731","1,796","839","272","33","2","15,805","15,805","1,024","1,726","1,861","1,817","2,820","2,729","1,988","1,095","620","110","15"
"서울특별시 강서구 (1150000000)","591,796","591,796","43,968","47,442","87,418","103,078","93,276","89,067","73,580","37,550","13,896","2,303","218","286,563","286,563","22,477","24,218","41,222","52,201","46,838","42,338","34,266","17,576","4,820","543","64","305,233","305,233","21,491","23,224","46,196","50,877","46,438","46,729","39,314","19,974","9,076","1,760","154"
"서울특별시 강서구 염창동(1150051000)","42,455","42,455","4,363","4,635","5,717","7,436","7,818","6,079","3,974","1,688","648","86","11","20,718","20,718","2,248","2,393","2,672","3,522","3,855","2,985","1,985","805","231","22","0","21,737","21,737","2,115","2,242","3,045","3,914","3,963","3,094","1,989","883","417","64","11"
"서울특별시 강서구 등촌제1동(1150052000)","23,496","23,496","1,442","1,495","4,527","5,634","3,330","3,100","2,112","1,084","642","125","5","11,134","11,134","742","858","1,880","2,720","1,661","1,495","1,013","478","239","46","2","12,362","12,362","700","637","2,647","2,914","1,669","1,605","1,099","606","403","79","3"
"서울특별시 강서구 등촌제2동(1150053000)","21,736","21,736","1,541","1,760","3,393","3,696","3,157","3,590","2,799","1,265","446","85","4","10,731","10,731","807","976","1,759","1,832","1,545","1,684","1,324","629","157","18","0","11,005","11,005","734","784","1,634","1,864","1,612","1,906","1,475","636","289","67","4"
"서울특별시 강서구 등촌제3동(1150053500)","32,310","32,310","1,845","2,383","4,391","4,697","4,198","5,771","4,910","2,454","1,365","284","12","15,358","15,358","931","1,243","2,269","2,388","1,992","2,654","2,315","1,067","421","72","6","16,952","16,952","914","1,140","2,122","2,309","2,206","3,117","2,595","1,387","944","212","6"
"서울특별시 강서구 화곡제1동(1150054000)","53,420","53,420","3,175","2,775","8,954","11,237","7,739","7,782","6,855","3,648","1,094","143","18","26,091","26,091","1,614","1,364","4,170","5,965","4,035","3,646","3,051","1,794","404","41","7","27,329","27,329","1,561","1,411","4,784","5,272","3,704","4,136","3,804","1,854","690","102","11"
"서울특별시 강서구 화곡제2동(1150055000)","19,163","19,163","1,417","1,619","2,568","3,271","3,249","2,921","2,405","1,291","365","51","6","9,312","9,312","730","809","1,289","1,683","1,633","1,355","1,059","608","135","10","1","9,851","9,851","687","810","1,279","1,588","1,616","1,566","1,346","683","230","41","5"
"서울특별시 강서구 화곡제3동(1150056000)","22,536","22,536","1,447","1,722","3,348","3,422","3,286","3,531","3,402","1,724","544","88","22","10,814","10,814","746","877","1,596","1,690","1,584","1,660","1,598","861","176","23","3","11,722","11,722","701","845","1,752","1,732","1,702","1,871","1,804","863","368","65","19"
"서울특별시 강서구 화곡제4동(1150057000)","21,674","21,674","1,327","1,478","2,995","3,654","3,351","3,572","3,060","1,606","552","73","6","10,642","10,642","695","756","1,581","1,886","1,704","1,696","1,353","748","204","17","2","11,032","11,032","632","722","1,414","1,768","1,647","1,876","1,707","858","348","56","4"
"서울특별시 강서구 화곡본동(1150059000)","35,485","35,485","2,602","2,678","5,718","6,684","5,879","4,995","4,076","2,066","651","126","10","17,339","17,339","1,309","1,433","2,743","3,552","2,983","2,310","1,785","953","241","27","3","18,146","18,146","1,293","1,245","2,975","3,132","2,896","2,685","2,291","1,113","410","99","7"
"서울특별시 강서구 화곡제6동(1150059100)","24,900","24,900","1,419","1,784","4,039","4,128","3,769","4,089","3,483","1,579","523","78","9","12,270","12,270","721","981","1,988","2,147","1,907","1,919","1,652","768","173","13","1","12,630","12,630","698","803","2,051","1,981","1,862","2,170","1,831","811","350","65","8"
"서울특별시 강서구 화곡제8동(1150059300)","25,996","25,996","1,632","1,754","3,899","4,643","4,077","3,959","3,434","1,985","536","72","5","12,527","12,527","808","895","1,926","2,410","2,068","1,748","1,499","943","211","17","2","13,469","13,469","824","859","1,973","2,233","2,009","2,211","1,935","1,042","325","55","3"
"서울특별시 강서구 가양제1동(1150060300)","33,806","33,806","1,944","2,027","8,196","8,051","4,591","4,284","2,968","1,189","469","82","5","15,790","15,790","1,029","1,037","2,906","4,141","2,360","2,029","1,525","587","153","22","1","18,016","18,016","915","990","5,290","3,910","2,231","2,255","1,443","602","316","60","4"
"서울특별시 강서구 가양제2동(1150060400)","15,052","15,052","575","526","1,879","2,615","1,479","2,516","3,123","1,499","715","124","1","7,148","7,148","287","283","851","1,357","767","1,159","1,548","669","199","27","1","7,904","7,904","288","243","1,028","1,258","712","1,357","1,575","830","516","97","0"
"서울특별시 강서구 가양제3동(1150060500)","16,086","16,086","843","704","1,978","3,277","2,014","2,432","2,624","1,497","607","108","2","7,560","7,560","455","352","956","1,678","1,050","1,125","1,146","599","181","18","0","8,526","8,526","388","352","1,022","1,599","964","1,307","1,478","898","426","90","2"
"서울특별시 강서구 발산제1동(1150061100)","38,348","38,348","3,858","5,183","4,701","4,763","7,511","5,668","3,751","2,041","737","127","8","18,271","18,271","1,989","2,502","2,321","2,249","3,591","2,734","1,648","956","257","22","2","20,077","20,077","1,869","2,681","2,380","2,514","3,920","2,934","2,103","1,085","480","105","6"
"서울특별시 강서구 우장산동(1150061500)","44,578","44,578","4,161","5,632","5,313","6,042","8,785","6,569","4,816","2,420","695","123","22","21,381","21,381","2,096","2,700","2,568","2,868","4,145","3,291","2,234","1,183","265","25","6","23,197","23,197","2,065","2,932","2,745","3,174","4,640","3,278","2,582","1,237","430","98","16"
"서울특별시 강서구 공항동(1150062000)","27,372","27,372","2,773","1,750","3,953","5,311","4,176","3,907","3,097","1,667","618","93","27","13,855","13,855","1,432","902","1,967","2,764","2,269","1,952","1,496","800","247","15","11","13,517","13,517","1,341","848","1,986","2,547","1,907","1,955","1,601","867","371","78","16"
"서울특별시 강서구 방화제1동(1150063000)","45,356","45,356","4,734","4,310","5,548","6,983","7,904","6,650","5,401","2,685","976","152","13","22,154","22,154","2,364","2,164","2,678","3,411","4,060","3,200","2,602","1,286","346","38","5","23,202","23,202","2,370","2,146","2,870","3,572","3,844","3,450","2,799","1,399","630","114","8"
"서울특별시 강서구 방화제2동(1150064000)","23,716","23,716","1,302","1,564","3,499","3,659","3,310","3,817","3,529","2,074","829","108","25","11,716","11,716","672","834","1,684","1,958","1,764","1,883","1,686","911","288","26","10","12,000","12,000","630","730","1,815","1,701","1,546","1,934","1,843","1,163","541","82","15"
"서울특별시 강서구 방화제3동(1150064100)","24,311","24,311","1,568","1,663","2,802","3,875","3,653","3,835","3,761","2,088","884","175","7","11,752","11,752","802","859","1,418","1,980","1,865","1,813","1,747","931","292","44","1","12,559","12,559","766","804","1,384","1,895","1,788","2,022","2,014","1,157","592","131","6"
"서울특별시 구로구 (1153000000)","406,664","406,664","30,501","31,579","55,652","64,654","64,447","63,993","53,427","30,373","10,495","1,387","156","200,987","200,987","15,563","16,306","27,354","32,899","33,156","31,449","25,246","14,489","4,153","339","33","205,677","205,677","14,938","15,273","28,298","31,755","31,291","32,544","28,181","15,884","6,342","1,048","123"
"서울특별시 구로구 신도림동(1153051000)","36,849","36,849","3,793","3,638","4,479","6,467","6,620","5,234","3,970","1,891","654","96","7","18,009","18,009","1,914","1,870","2,179","3,057","3,251","2,594","1,905","973","246","20","0","18,840","18,840","1,879","1,768","2,300","3,410","3,369","2,640","2,065","918","408","76","7"
"서울특별시 구로구 구로제1동(1153052000)","21,621","21,621","2,063","2,055","2,926","3,982","3,731","3,066","2,455","937","341","64","1","10,643","10,643","1,076","1,098","1,401","2,006","1,856","1,446","1,149","473","119","19","0","10,978","10,978","987","957","1,525","1,976","1,875","1,620","1,306","464","222","45","1"
"서울특별시 구로구 구로제2동(1153053000)","25,313","25,313","1,072","1,542","3,353","3,044","3,818","4,862","3,909","2,662","910","113","28","12,781","12,781","549","821","1,729","1,672","2,029","2,523","1,868","1,190","367","28","5","12,532","12,532","523","721","1,624","1,372","1,789","2,339","2,041","1,472","543","85","23"
"서울특별시 구로구 구로제3동(1153054000)","24,280","24,280","1,549","1,510","4,242","5,207","4,103","3,029","2,504","1,507","554","54","21","12,337","12,337","814","768","2,036","2,829","2,274","1,531","1,135","721","209","18","2","11,943","11,943","735","742","2,206","2,378","1,829","1,498","1,369","786","345","36","19"
"서울특별시 구로구 구로제4동(1153055000)","20,911","20,911","977","1,277","2,878","3,111","3,173","3,611","3,025","2,022","739","81","17","10,195","10,195","498","645","1,392","1,599","1,632","1,809","1,377","910","305","23","5","10,716","10,716","479","632","1,486","1,512","1,541","1,802","1,648","1,112","434","58","12"
"서울특별시 구로구 구로제5동(1153056000)","29,812","29,812","2,063","1,747","5,078","5,645","4,277","4,630","3,550","2,036","701","85","0","14,398","14,398","1,055","892","2,206","2,780","2,200","2,286","1,719","953","285","22","0","15,414","15,414","1,008","855","2,872","2,865","2,077","2,344","1,831","1,083","416","63","0"
"서울특별시 구로구 가리봉동(1153059500)","9,350","9,350","285","349","1,300","1,204","1,317","2,020","1,576","860","365","52","22","5,071","5,071","153","182","693","689","739","1,222","836","415","124","13","5","4,279","4,279","132","167","607","515","578","798","740","445","241","39","17"
"서울특별시 구로구 고척제1동(1153072000)","23,706","23,706","1,456","2,128","3,336","3,007","3,706","4,095","3,414","1,879","589","92","4","11,875","11,875","761","1,108","1,742","1,573","1,881","1,984","1,674","908","221","23","0","11,831","11,831","695","1,020","1,594","1,434","1,825","2,111","1,740","971","368","69","4"
"서울특별시 구로구 고척제2동(1153073000)","28,334","28,334","2,032","2,473","3,740","3,567","4,619","4,971","3,790","2,213","823","101","5","14,046","14,046","997","1,290","1,921","1,795","2,337","2,468","1,841","1,031","338","27","1","14,288","14,288","1,035","1,183","1,819","1,772","2,282","2,503","1,949","1,182","485","74","4"
"서울특별시 구로구 개봉제1동(1153074000)","32,720","32,720","2,219","2,517","4,276","4,598","4,947","5,625","4,777","2,738","910","106","7","16,373","16,373","1,093","1,263","2,230","2,379","2,601","2,787","2,284","1,335","380","18","3","16,347","16,347","1,126","1,254","2,046","2,219","2,346","2,838","2,493","1,403","530","88","4"
"서울특별시 구로구 개봉제2동(1153075000)","32,523","32,523","2,568","2,525","3,902","4,958","5,040","4,985","4,885","2,715","806","129","10","15,912","15,912","1,329","1,256","1,991","2,486","2,588","2,311","2,240","1,329","342","37","3","16,611","16,611","1,239","1,269","1,911","2,472","2,452","2,674","2,645","1,386","464","92","7"
"서울특별시 구로구 개봉제3동(1153076000)","21,500","21,500","1,426","1,570","2,752","3,152","3,291","3,579","3,321","1,690","636","74","9","10,519","10,519","705","811","1,420","1,630","1,669","1,674","1,536","810","241","20","3","10,981","10,981","721","759","1,332","1,522","1,622","1,905","1,785","880","395","54","6"
"서울특별시 구로구 오류제1동(1153077000)","22,563","22,563","1,341","1,303","3,914","4,423","3,164","3,091","2,880","1,742","619","81","5","11,051","11,051","681","668","1,749","2,285","1,669","1,507","1,370","855","254","13","0","11,512","11,512","660","635","2,165","2,138","1,495","1,584","1,510","887","365","68","5"
"서울특별시 구로구 오류제2동(1153078000)","52,659","52,659","5,994","4,781","6,330","8,772","8,671","7,129","5,939","3,596","1,259","179","9","25,620","25,620","3,091","2,422","3,043","4,305","4,448","3,370","2,693","1,699","504","42","3","27,039","27,039","2,903","2,359","3,287","4,467","4,223","3,759","3,246","1,897","755","137","6"
"서울특별시 구로구 수궁동(1153079000)","24,523","24,523","1,663","2,164","3,146","3,517","3,970","4,066","3,432","1,885","589","80","11","12,157","12,157","847","1,212","1,622","1,814","1,982","1,937","1,619","887","218","16","3","12,366","12,366","816","952","1,524","1,703","1,988","2,129","1,813","998","371","64","8"
"서울특별시 금천구 (1154500000)","232,810","232,810","13,746","15,805","36,241","35,666","34,191","41,350","31,511","17,440","5,917","775","168","118,209","118,209","7,047","8,053","18,634","19,684","17,826","20,792","15,466","8,140","2,331","180","56","114,601","114,601","6,699","7,752","17,607","15,982","16,365","20,558","16,045","9,300","3,586","595","112"
"서울특별시 금천구 가산동(1154551000)","21,027","21,027","812","752","5,301","4,799","2,671","2,998","2,201","1,104","336","43","10","11,614","11,614","414","382","2,585","2,960","1,644","1,725","1,193","557","141","10","3","9,413","9,413","398","370","2,716","1,839","1,027","1,273","1,008","547","195","33","7"
"서울특별시 금천구 독산제1동(1154561000)","41,421","41,421","3,314","2,364","7,230","8,307","6,101","6,150","4,503","2,487","846","105","14","21,407","21,407","1,695","1,189","3,704","4,630","3,310","3,109","2,270","1,114","360","23","3","20,014","20,014","1,619","1,175","3,526","3,677","2,791","3,041","2,233","1,373","486","82","11"
"서울특별시 금천구 독산제2동(1154562000)","19,444","19,444","1,002","1,350","2,820","2,559","2,821","4,008","2,857","1,487","456","68","16","9,924","9,924","506","717","1,519","1,376","1,445","2,042","1,408","718","172","16","5","9,520","9,520","496","633","1,301","1,183","1,376","1,966","1,449","769","284","52","11"
"서울특별시 금천구 독산제3동(1154563000)","25,161","25,161","1,157","1,540","3,870","3,573","3,579","5,024","3,722","1,944","635","96","21","12,708","12,708","617","785","1,963","1,981","1,851","2,515","1,795","916","258","21","6","12,453","12,453","540","755","1,907","1,592","1,728","2,509","1,927","1,028","377","75","15"
"서울특별시 금천구 독산제4동(1154564000)","15,996","15,996","719","1,095","2,345","2,056","2,339","3,368","2,390","1,255","367","47","15","8,050","8,050","380","552","1,186","1,126","1,155","1,724","1,173","601","141","8","4","7,946","7,946","339","543","1,159","930","1,184","1,644","1,217","654","226","39","11"
"서울특별시 금천구 시흥제1동(1154567000)","34,335","34,335","2,100","2,462","5,017","4,974","5,209","6,097","4,623","2,766","930","135","22","17,190","17,190","1,081","1,315","2,590","2,650","2,658","3,013","2,214","1,271","356","36","6","17,145","17,145","1,019","1,147","2,427","2,324","2,551","3,084","2,409","1,495","574","99","16"
"서울특별시 금천구 시흥제2동(1154568000)","22,541","22,541","1,737","2,275","2,639","2,678","3,700","3,904","3,078","1,751","649","94","36","10,958","10,958","873","1,126","1,373","1,319","1,801","1,865","1,506","805","249","22","19","11,583","11,583","864","1,149","1,266","1,359","1,899","2,039","1,572","946","400","72","17"
"서울특별시 금천구 시흥제3동(1154569000)","11,360","11,360","626","761","1,493","1,523","1,610","2,091","1,861","1,006","342","44","3","5,705","5,705","318","378","795","844","833","1,009","904","482","136","6","0","5,655","5,655","308","383","698","679","777","1,082","957","524","206","38","3"
"서울특별시 금천구 시흥제4동(1154570000)","21,360","21,360","1,248","1,654","2,868","2,780","3,125","4,017","3,265","1,737","584","68","14","10,607","10,607","630","827","1,497","1,473","1,565","1,945","1,588","824","231","22","5","10,753","10,753","618","827","1,371","1,307","1,560","2,072","1,677","913","353","46","9"
"서울특별시 금천구 시흥제5동(1154571000)","20,165","20,165","1,031","1,552","2,658","2,417","3,036","3,693","3,011","1,903","772","75","17","10,046","10,046","533","782","1,422","1,325","1,564","1,845","1,415","852","287","16","5","10,119","10,119","498","770","1,236","1,092","1,472","1,848","1,596","1,051","485","59","12"
"서울특별시 영등포구 (1156000000)","367,678","367,678","25,447","24,859","56,655","65,986","55,524","56,168","44,526","26,266","10,510","1,468","269","182,438","182,438","12,913","13,093","26,939","34,016","28,530","28,440","21,637","12,169","4,226","409","66","185,240","185,240","12,534","11,766","29,716","31,970","26,994","27,728","22,889","14,097","6,284","1,059","203"
"서울특별시 영등포구 영등포본동(1156051500)","21,950","21,950","1,596","1,427","2,850","3,377","3,316","3,751","3,113","1,755","646","106","13","11,217","11,217","799","764","1,516","1,771","1,725","1,933","1,577","837","257","37","1","10,733","10,733","797","663","1,334","1,606","1,591","1,818","1,536","918","389","69","12"
"서울특별시 영등포구 영등포동(1156053500)","26,450","26,450","1,276","920","5,808","6,346","3,402","3,623","2,899","1,507","556","88","25","14,422","14,422","621","493","2,624","3,563","2,043","2,280","1,753","779","233","28","5","12,028","12,028","655","427","3,184","2,783","1,359","1,343","1,146","728","323","60","20"
"서울특별시 영등포구 여의동(1156054000)","34,222","34,222","3,076","2,903","4,021","5,417","5,531","5,075","3,987","2,661","1,334","193","24","16,064","16,064","1,532","1,452","1,867","2,439","2,628","2,423","1,876","1,200","576","68","3","18,158","18,158","1,544","1,451","2,154","2,978","2,903","2,652","2,111","1,461","758","125","21"
"서울특별시 영등포구 당산제1동(1156055000)","20,989","20,989","1,273","1,104","3,534","4,235","3,048","3,106","2,600","1,416","581","76","16","10,308","10,308","642","562","1,615","2,207","1,584","1,547","1,234","651","244","19","3","10,681","10,681","631","542","1,919","2,028","1,464","1,559","1,366","765","337","57","13"
"서울특별시 영등포구 당산제2동(1156056000)","35,883","35,883","2,698","2,299","7,204","7,736","4,990","4,605","3,503","1,859","831","129","29","16,853","16,853","1,362","1,168","2,988","3,714","2,490","2,197","1,692","862","327","45","8","19,030","19,030","1,336","1,131","4,216","4,022","2,500","2,408","1,811","997","504","84","21"
"서울특별시 영등포구 도림동(1156058500)","18,636","18,636","1,130","1,021","2,677","3,397","2,903","3,045","2,253","1,500","622","71","17","9,429","9,429","608","532","1,321","1,780","1,562","1,585","1,093","685","237","19","7","9,207","9,207","522","489","1,356","1,617","1,341","1,460","1,160","815","385","52","10"
"서울특별시 영등포구 문래동(1156060500)","31,735","31,735","3,271","2,978","3,562","5,815","5,725","4,055","3,442","1,965","779","119","24","15,671","15,671","1,678","1,540","1,711","2,816","2,931","2,040","1,630","940","331","45","9","16,064","16,064","1,593","1,438","1,851","2,999","2,794","2,015","1,812","1,025","448","74","15"
"서울특별시 영등포구 양평제1동(1156061000)","17,900","17,900","1,377","1,067","2,721","4,392","2,852","2,153","1,740","1,093","425","71","9","8,930","8,930","735","545","1,241","2,325","1,517","1,085","797","503","165","16","1","8,970","8,970","642","522","1,480","2,067","1,335","1,068","943","590","260","55","8"
"서울특별시 영등포구 양평제2동(1156062000)","22,541","22,541","1,805","1,717","3,665","5,024","3,482","3,129","2,097","1,082","472","64","4","11,220","11,220","915","907","1,684","2,597","1,763","1,615","1,064","473","184","16","2","11,321","11,321","890","810","1,981","2,427","1,719","1,514","1,033","609","288","48","2"
"서울특별시 영등포구 신길제1동(1156063000)","17,664","17,664","700","978","3,324","3,000","2,510","2,666","2,240","1,519","623","83","21","8,958","8,958","347","519","1,651","1,720","1,335","1,383","1,072","660","248","19","4","8,706","8,706","353","459","1,673","1,280","1,175","1,283","1,168","859","375","64","17"
"서울특별시 영등포구 신길제3동(1156065000)","17,335","17,335","1,272","1,243","2,235","2,560","2,636","3,045","2,399","1,364","504","70","7","8,549","8,549","655","646","1,106","1,333","1,346","1,517","1,137","607","185","14","3","8,786","8,786","617","597","1,129","1,227","1,290","1,528","1,262","757","319","56","4"
"서울특별시 영등포구 신길제4동(1156066000)","8,977","8,977","328","643","1,298","1,067","1,272","1,712","1,414","852","328","48","15","4,492","4,492","154","349","687","584","653","855","710","357","126","11","6","4,485","4,485","174","294","611","483","619","857","704","495","202","37","9"
"서울특별시 영등포구 신길제5동(1156067000)","9,055","9,055","438","664","1,207","1,059","1,361","1,695","1,449","828","299","40","15","4,399","4,399","222","330","618","569","682","812","657","394","104","7","4","4,656","4,656","216","334","589","490","679","883","792","434","195","33","11"
"서울특별시 영등포구 신길제6동(1156068000)","18,198","18,198","1,105","1,207","2,969","2,974","2,586","2,876","2,479","1,368","545","76","13","8,940","8,940","556","683","1,451","1,516","1,304","1,385","1,173","634","217","17","4","9,258","9,258","549","524","1,518","1,458","1,282","1,491","1,306","734","328","59","9"
"서울특별시 영등포구 신길제7동(1156069000)","16,855","16,855","1,664","1,535","2,382","2,816","2,788","2,557","1,752","933","366","51","11","8,426","8,426","889","850","1,187","1,414","1,395","1,260","833","448","133","16","1","8,429","8,429","775","685","1,195","1,402","1,393","1,297","919","485","233","35","10"
"서울특별시 영등포구 대림제1동(1156070000)","12,885","12,885","515","850","2,012","1,516","1,855","2,365","1,942","1,314","442","58","16","6,454","6,454","269","493","1,028","835","950","1,191","883","614","176","12","3","6,431","6,431","246","357","984","681","905","1,174","1,059","700","266","46","13"
"서울특별시 영등포구 대림제2동(1156071000)","12,673","12,673","549","658","1,939","1,732","1,786","2,295","1,830","1,359","469","50","6","6,176","6,176","271","336","977","921","883","1,139","818","614","209","6","2","6,497","6,497","278","322","962","811","903","1,156","1,012","745","260","44","4"
"서울특별시 영등포구 대림제3동(1156072000)","23,730","23,730","1,374","1,645","3,247","3,523","3,481","4,415","3,387","1,891","688","75","4","11,930","11,930","658","924","1,667","1,912","1,739","2,193","1,638","911","274","14","0","11,800","11,800","716","721","1,580","1,611","1,742","2,222","1,749","980","414","61","4"
"서울특별시 동작구 (1159000000)","395,963","395,963","26,596","29,451","66,382","64,161","60,484","59,258","47,476","29,106","11,074","1,688","287","191,976","191,976","13,542","15,107","32,395","32,441","30,346","28,329","21,889","13,095","4,290","457","85","203,987","203,987","13,054","14,344","33,987","31,720","30,138","30,929","25,587","16,011","6,784","1,231","202"
"서울특별시 동작구 노량진제1동(1159051000)","32,202","32,202","2,100","2,107","5,554","5,371","4,451","4,807","4,069","2,468","1,076","167","32","15,991","15,991","1,049","1,088","2,910","2,896","2,307","2,299","1,901","1,093","397","41","10","16,211","16,211","1,051","1,019","2,644","2,475","2,144","2,508","2,168","1,375","679","126","22"
"서울특별시 동작구 노량진제2동(1159052000)","12,784","12,784","389","637","2,238","1,895","1,589","2,338","1,925","1,222","464","73","14","6,572","6,572","210","319","1,200","1,102","888","1,164","905","557","200","21","6","6,212","6,212","179","318","1,038","793","701","1,174","1,020","665","264","52","8"
"서울특별시 동작구 상도제1동(1159053000)","45,819","45,819","3,271","3,417","9,702","6,736","6,696","6,409","5,026","3,071","1,256","206","29","22,285","22,285","1,619","1,736","4,989","3,354","3,346","2,983","2,363","1,373","462","53","7","23,534","23,534","1,652","1,681","4,713","3,382","3,350","3,426","2,663","1,698","794","153","22"
"서울특별시 동작구 상도제2동(1159054000)","28,872","28,872","2,434","2,017","4,511","5,037","4,557","4,151","3,271","1,942","807","121","24","13,866","13,866","1,259","1,024","2,150","2,409","2,290","1,991","1,519","868","308","41","7","15,006","15,006","1,175","993","2,361","2,628","2,267","2,160","1,752","1,074","499","80","17"
"서울특별시 동작구 상도제3동(1159055000)","25,626","25,626","1,441","1,800","4,238","4,392","3,881","3,935","3,052","2,047","722","105","13","12,307","12,307","747","925","1,974","2,284","1,939","1,855","1,359","923","275","22","4","13,319","13,319","694","875","2,264","2,108","1,942","2,080","1,693","1,124","447","83","9"
"서울특별시 동작구 상도제4동(1159056000)","29,468","29,468","1,907","2,060","4,597","5,022","4,523","4,585","3,589","2,190","880","104","11","14,404","14,404","969","1,106","2,260","2,630","2,290","2,178","1,660","966","308","33","4","15,064","15,064","938","954","2,337","2,392","2,233","2,407","1,929","1,224","572","71","7"
"서울특별시 동작구 흑석동(1159060500)","32,777","32,777","2,465","2,245","5,213","4,929","4,947","5,243","3,896","2,517","1,085","185","52","15,979","15,979","1,276","1,149","2,725","2,482","2,495","2,511","1,817","1,075","385","47","17","16,798","16,798","1,189","1,096","2,488","2,447","2,452","2,732","2,079","1,442","700","138","35"
"서울특별시 동작구 사당제1동(1159062000)","23,363","23,363","901","1,010","5,237","4,788","2,935","3,226","2,985","1,738","469","68","6","11,130","11,130","452","553","2,298","2,465","1,507","1,445","1,343","831","221","15","0","12,233","12,233","449","457","2,939","2,323","1,428","1,781","1,642","907","248","53","6"
"서울특별시 동작구 사당제2동(1159063000)","27,796","27,796","1,937","1,745","3,802","4,719","4,120","4,303","3,831","2,362","818","127","32","13,431","13,431","1,007","948","1,844","2,339","2,057","1,999","1,768","1,099","324","34","12","14,365","14,365","930","797","1,958","2,380","2,063","2,304","2,063","1,263","494","93","20"
